"pull_request_id","loc_additions","loc_deletions","num_files_changed","pr_src_state","pr_src_title","merged_status"
"259668","14","4","2","closed","settings: Corrected type for offset variables","Merged"
"272240","14","3","1","closed","drivers: spi: spi_mcux_dspi: fix missing context unlock on busy bus","Merged"
"264532","14","3","2","closed","doc: fix broken references to zephyr files","Merged"
"264043","14","12","1","closed","net: pkt: Put back reserved fifo variable","Rejected"
"213469","14","1","2","closed","dts: qemu_crotex_m3: select uart2 for uart-pipe in case of bluetooth","Rejected"
"269923","14","1","1","closed","bluetooth: controller: consider privacy in address type check","Rejected"
"256051","14","0","1","closed","arch: atmel_sam0: Fix Kconfig warnings","Merged"
"214763","14","5","2","closed","cmake: flash: Remove fake path to zephyr_flash_debug.py","Merged"
"261153","14","3","1","closed","cmake: Fix dependency issue in x86 build scripts","Merged"
"255115","14","9","1","closed","doc/subsystem/settings: fix wrong settings_handler field names","Merged"
"268163","14","4","2","closed","tests: updated names for the dns tests","Merged"
"215096","14","2","1","closed","scripts: zephyr_flash_debug.py: swallow exceptions by default","Merged"
"272734","14","6","1","closed","test wdt_basic_api failed on nucleo_f746zg","Merged"
"267180","14","11","1","closed","gen_syscalls.py: Remove semicolons, unused variables, and a '!= None'","Merged"
"260155","14","0","2","closed","linker: x86: add orphan linker sections","Merged"
"254804","14","4","2","closed","net/ethernet: Fix uninitialized attributes in ethernet mgmt parameters","Merged"
"254823","14","0","2","closed","boards: arduino_due, nrf52_pca20020: Add ""ram"" and ""flash"" properties","Merged"
"266629","14","0","1","closed","doc: remove modernizr.min.js from RTD theme","Merged"
"261660","14","2","1","closed","logging: Use k_uptime_get_32 for high frequency system clock","Merged"
"263167","14","2","1","closed","net: openthread: Fix utilsFlashErasePage function","Merged"
"263595","14","3","1","closed","subsys/settings: Correct size in strncpy to avoid unterminated strings","Merged"
"265539","14","10","2","closed","boards: nrf52840_pca10059: Enable ADC in DT","Merged"
"261751","14","3","1","closed","doc: Instruct windows users to not install the lastest gnuarmemb","Merged"
"258271","14","4","1","closed","coccinelle: unsigned_shift.cocci: Update script","Merged"
"272656","14","4","2","closed","soc/board: correct EFM32GG11B erase-block-size","Merged"
"269113","14","1","1","closed","fs/fcb: improve error handling in fcb_offset_last_n","Merged"
"267984","14","0","2","closed","tests/subsys/settings/nffs: fix not initialized variables issues","Merged"
"209200","14","11","1","closed","Bluetooth: shell: Remove forward declaration","Merged"
"273385","14","0","2","closed","Enable LOG_PRINTK Kconfig and abort thread when finish testing","Rejected"
"254875","14","1","1","closed","cmake: toolchain: Improve error feedback when toolchain is not found","Merged"
"213962","14","3","1","closed","doc: update release notes with ARC details","Merged"
"262207","14","11","2","closed","samples: echo_client: Set correct own and peer's addresses","Rejected"
"259332","14","4","1","closed","samples: net: gptp: Update AVnu/gptp build instructions","Merged"
"258550","14","4","2","closed","dts: Fix builds of arc EMSK & NSIM SoCs","Merged"
"262389","14","16","1","closed","Bt shell fix accepted parameter count","Merged"
"266250","14","2","1","closed","[TOPIC: DTS] dts: edtlib: Sanity-check 'ranges' assignment syntax","Merged"
"209355","14","14","1","closed","Revert ""xtools: get rid of warnings about wrong path""","Merged"
"254356","14","14","1","closed","bluetooth: controller: last radio hal changes for simulation","Merged"
"272523","14","3","1","closed","github: Add debug to try diagnose workflow failure","Merged"
"255421","14","1","1","closed","Fix struct offsets (DWARF v2 compatibility)","Merged"
"254450","14","10","1","closed","CODEOWNERS: minor cleanup","Merged"
"254405","14","0","1","closed","doc: release notes: Add security notes","Merged"
"214671","14","4","2","closed","usb: samples: Support build for 96b_carbon board","Merged"
"269068","14","0","1","closed","Bluetooth: doc: Document HCI errors for connected callback","Merged"
"261461","14","3","1","closed","samples: net: socket: can: Do cleanup if failure","Merged"
"265567","14","4","2","closed","dts: riscv32: fix reg-names for liteeth","Merged"
"262360","14","4","1","closed","i2c_ll_stm32_v2: Disable ReloadMode, if needed, when error occurs","Merged"
"268643","14","9","1","closed","tests: board_shell: re-enable flash, ADC, and CAN shells","Merged"
"214120","14","4","2","closed","net: ipv6: Fix IPv6 address parameters when sending NA","Merged"
"262057","14","4","1","closed","cmake: Fix how we set include dirs for userspace","Merged"
"209643","14","4","2","closed","Bluetooth: shell: Fix compile warnings when CONFIG_DEBUG=y","Merged"
"260848","14","2","2","closed","settings: fix read-out more than stored bug.","Merged"
"213666","14","3","1","closed","net: sockets: Check return value of k_poll()","Merged"
"260545","14","4","2","closed","dts: Fix varying baudrate settings for CAN","Merged"
"263711","14","4","2","closed","fix USB pinmux for two stm32f103-based boards","Merged"
"209655","14","8","1","closed","riscv32: fixed context restore upon exiting ISR","Rejected"
"209354","14","14","1","closed","Revert ""xtools: get rid of warnings about wrong path""","Merged"
"215132","14","0","2","closed","cmake: misc. posix fixes","Merged"
"270298","14","5","1","closed","boards: arm: nucleo_f030r8: doc: fix st.com refs","Merged"
"254663","14","4","2","closed","Bluetooth: L2CAP: Minor fixes in L2CAP Connection Result definitions","Merged"
"268955","14","1","1","closed","bluetooth: controller: Perform synchronized LLL reset via mayfly","Merged"
"268660","14","0","2","closed","linker: discard .note.GNU-stack","Merged"
"262562","14","0","1","closed","arch: arm: initialize mode variable upon user space enter","Merged"
"214937","14","1","1","closed","Bluetooth: Mesh: Clearly document the magic 18 byte minimum length","Merged"
"213490","14","2","2","closed","samples: mesh: build sample where they fit","Merged"
"260946","14","8","1","closed","kernel/work_q: Fix block-in-spinlock bug","Merged"
"264792","14","4","2","closed","Update deprecated DT symbols in nRF driver/config","Merged"
"265804","14","0","1","closed","[Backport v1.14-branch] Bluetooth: GATT: Fix byte order for database hash","Rejected"
"263015","14","0","1","closed","[Backport v1.14-branch] drivers: counter: nrfx_rtc: Fix lack of interrupt when CC=0","Merged"
"264924","14","0","2","closed","soc: nordic: nrf9160: add IPC capabilities","Merged"
"261224","14","4","2","closed","drivers: serial: sam: fixed return value of u(s)art_sam_irq_is_pending","Merged"
"214328","14","11","2","closed","ext: hal: nordic: drivers: Remove unnecessary linker section in 802.15.4 driver","Merged"
"261157","14","3","2","closed","kconfiglib: Clarify kconfig_filenames doc re. absolute paths","Merged"
"214128","14","1","1","closed","doc: add sphinx/breathe conf to eliminate warnings","Merged"
"259255","14","1","1","closed","kernel: fix x86 stack protector with later GCC","Merged"
"265732","14","0","1","closed","Bluetooth: GATT: Fix byte order for database hash","Merged"
"267738","14","1","2","closed","drivers: gpio: add named flag set for disconnected GPIO","Merged"
"258431","14","3","1","closed","sensors: lis2dh: Handle return value of `lis2dh_reg_read_byte` function","Merged"
"268526","14","13","1","closed","[TOPIC-GPIO] boards: nrf52840_pca10090: Convert to use the new GPIO API","Merged"
"214982","14","0","2","closed","kconfig: 802154: nrf: Fix kconfig","Merged"
"261040","14","4","2","closed","dts: nxp: Fix typos: interrupts-names -> interrupt-names","Merged"
"261984","14","0","1","closed","tests: net: tcp: Check null ptr dereference","Merged"
"258285","14","2","1","closed","samples: net: echo: fix unchecked returns","Merged"
"274080","14","9","2","closed","drivers: wifi: esp: Use UART settings from bus node","Merged"
"262762","14","11","1","closed","rtc: Fix RTC sample on stm32 series boards.","Rejected"
"273759","14","7","1","closed","drivers: eeprom: eeprom_simulator: Convert to new DT_INST macros","Merged"
"266062","14","12","1","closed","scripts: kconfig: normalize paths to avoid duplicate","Merged"
"271976","14","9","1","closed","dts: bindings: qspi-nor: Replace tabs with spaces","Merged"
"256057","14","46","1","closed","Drivers nrf gpio remove hal","Merged"
"256680","14","3","2","closed","kernel: Improve precision of ticks and ms conversions","Merged"
"268593","14","2","1","closed","settings: fix custom backend example","Merged"
"255693","14","0","2","closed","bluetooth: tester: Increase system workqueue stack size","Merged"
"255164","14","4","2","closed","dts/st,stm32-usb: Add use-prop-name to disconnect-gpios","Merged"
"214730","14","8","2","closed","samples: dump_http_server: Change where the .inc file is written","Merged"
"273766","14","49","1","closed","drivers: gpio: gecko: Convert to new DT_INST macros","Merged"
"256386","14","17","1","closed","tests: static_idt: Add description and RTM links","Merged"
"268478","14","1","1","closed","arch: doxygen: group architecture interfaces","Merged"
"214395","14","1","1","closed","kernel: Compare pointers before strings when getting device binding","Merged"
"258844","14","1","1","closed","logging: Fix lost printk output when no newline","Merged"
"264490","14","2","1","closed","CODEOWNERS: Clarify behaviour","Merged"
"259170","14","1","2","closed","cmake: flash: Conditional dependency to 'mergehex'","Merged"
"257611","14","2","2","closed","shell: fix possible hanging reason when history feature is used","Merged"
"261418","14","2","2","closed","samples: sockets: echo_server: Print port number to connect to","Merged"
"254146","14","0","1","closed","net: lwm2m: add max device power source config option","Merged"
"262448","14","5","2","closed","kernel: do not use  k_busy_wait when on single thread","Merged"
"255309","14","4","2","closed","samples: net: Fix VLAN tag name in prj.conf file","Merged"
"255247","14","0","1","closed","tests: kernel: Add description for test cases","Merged"
"214736","14","3","2","closed","documentation changes and clarfications","Merged"
"270982","14","4","2","closed","samples: net: echo_client/echo_server: Fix bug in socket close for UDP.","Merged"
"267694","14","6","1","closed","[TOPIC-GPIO] drivers: gpio_mcux: Fix handling of disconnect configuration","Rejected"
"254417","14","2","2","closed","doc: add 1.11 links for docs and release notes","Merged"
"262105","14","0","1","closed","boards: arm: atsamd21: enable button in dts","Merged"
"254440","14","0","1","closed","samples: sensor: ccs811: Add dummy dts.fixup so we can always build","Merged"
"272028","14","14","1","closed","subsys/logging: Fix xtensa simcall assembly","Merged"
"215051","14","2","1","closed","Bluetooth: tester: Fix issues found with coverity scan","Merged"
"257138","14","0","2","closed","tests: build_all: Add missing dts fixups for apds9960","Merged"
"214040","14","2","1","closed","scripts: Add support for passing daparg argument to pyocd commands","Merged"
"255366","14","15","1","closed","spi: spi_ll_stm32: fix slave frame shifting","Merged"
"267889","14","3","1","closed","[TOPIC-GPIO] drivers/gpio: document that unsupported DEBOUNCE should be ignored","Merged"
"258349","14","1","2","closed","ARM v7 MPU fixes","Merged"
"264839","14","4","2","closed","drivers: apic_timer: fix include of system_timer.h","Merged"
"255229","14","7","1","closed","i2c: i2c_ll_stm32_v2: fix NACK handling for STM32L4","Rejected"
"265351","14","1","2","closed","ext: simplelink: Revert to static memory model in WiFi host driver","Rejected"
"263279","14","2","1","closed","ssd1306: added support for 128*32 oled","Rejected"
"256433","14","12","1","closed","logging: Replace ifdefs with if","Merged"
"262578","14","16","2","closed","Fix TCP refcount issue","Merged"
"268043","14","1","2","closed","riscv: properly pull in irq_offload logic","Merged"
"273253","14","6","2","closed","doc: fix some errors","Merged"
"263672","14","0","1","closed","net: arp: Drop request where src hw address is our address","Merged"
"255979","14","10","1","closed","tests: net: trickle: Initialize test variables earlier","Merged"
"255010","14","2","1","closed","tests: posix: check  return value of  pthread_attr_init and assert as needed","Rejected"
"266931","14","4","2","closed","[TOPIC: DTS] scripts: dts: Replace bare 'except's in old scripts","Merged"
"272011","14","7","2","closed","boards: pca10056: remove conflicting spi2 node","Merged"
"256398","14","12","1","closed","gen_isr_tables: Take endianness from the ELF file","Rejected"
"213996","14","0","1","closed","net: Do not try to parse empty IP address string","Merged"
"273743","14","7","1","closed","drivers: uart: uart_msp432p4xx: Convert to new DT_INST macros","Merged"
"266658","14","11","1","closed","kernel: Make ticks <-> ms/us conversion precise","Rejected"
"209027","14","0","1","closed","Bluetooth: ATT: Respond with not support error for unknown PDUs","Merged"
"272969","14","2","1","closed","doc: release notes: Updates for clock_control, serial and the logger","Merged"
"254635","14","7","1","closed","Bluetooth: hci_ecc: Use Invalid Parameters error code for invalid PK","Rejected"
"261127","14","22","2","closed","drivers/interrupt_controller: stm32: Fix issue in irq lines connect","Merged"
"273710","14","9","1","closed","drivers: flash: stm32: fix warnings about format specifiers","Merged"
"262925","14","0","1","closed","drivers: counter: nrfx_rtc: Fix lack of interrupt when CC=0","Merged"
"214318","14","1","1","closed","kernel: queue: k_queue_poll: Fix slist access race condition","Merged"
"257856","14","1","1","closed","tests: kernel: Enhance test to validate set thread name to current thread","Merged"
"265009","14","9","1","closed","USB descriptor test: cast pointers to intptr_t not int","Rejected"
"272802","14","8","1","closed","samples: subsys: nvs: unchecked return values CID#203537","Merged"
"261655","14","4","2","closed","drivers: eth_enc28j60: fix typo and build for half duplex","Merged"
"264849","14","3","1","closed","Restore app partitions order","Merged"
"256539","14","0","1","closed","net: tcp: Check TCP option count before exit","Rejected"
"260288","14","9","1","closed","cmake: Fix how usage finds board names","Merged"
"269314","14","0","1","closed","doc: CAN: Add CAN related changes to the 2.1 release notes","Merged"
"260713","14","2","1","closed","scripts/dts/extract_dts_includes: Mark non DT_ defines as deprecated","Merged"
"269919","14","3","2","closed","hwinfo_get_device_id use HAL instead of direct register access to read values.","Merged"
"258122","14","3","1","closed","Bluetooth: controller: Fix integer overflow in scheduling code","Merged"
"254906","14","0","1","closed","arch: arm: clear BFSR sticky bits in ARMv8-M Mainline MCUs","Merged"
"269398","14","7","1","closed","[Backport 20815 to v1.14 branch]spi: pass correct buffer to spi driver given NULL to spi_transceive","Merged"
"273156","14","2","1","closed","doc: keep IDs when redirecting URLs","Merged"
"265158","14","2","2","closed","net: lwm2m: dont select MBEDTLS or set MBEDTLS options in subsys","Merged"
"257259","14","4","2","closed","doc: fix misspellings in API headers","Merged"
"267427","14","4","2","closed","bluetooth: controller: nRF52811: fix LE Coded S2 Radio Timings","Merged"
"261121","14","4","2","closed","eth: eth_mcux: wait in send for the packet to be sent [REVERT ME]","Merged"
"254774","14","4","2","closed","doc: subsys: Remove unnecessary subsystem from titles","Merged"
"214704","14","4","2","closed","doc: redirect doc generation output using tee","Merged"
"258446","14","4","1","closed","gen_isr_tables: error out on duplicate irqs","Merged"
"213805","14","9","2","closed","Fix Coverity scan issues in tinycrypt","Merged"
"272123","14","0","1","closed","Unbreak a few regressions in SMP/IPI","Merged"
"253866","14","9","1","closed","cmake: Use find_program() to locate the toolchain","Merged"
"265213","14","4","2","closed","assorted fixes to cfb font support","Merged"
"209792","14","4","2","closed","samples: dfu: fix usb configuration descriptor length","Merged"
"260278","14","4","2","closed","net/ip: Protocol family do not have to follow any other OS's value","Merged"
"261728","14","0","1","closed","samples: sockets: echo_async_select: Add error check","Merged"
"209323","14","1","2","closed","boards: arm: arduino_due: Added doc. image for the Arduino Due.","Merged"
"261932","14","7","1","closed","sanitycheck: group case selection options in the help message","Merged"
"258535","14","2","1","closed","cmake: Align the DT build logs with Kconfig","Merged"
"260855","13","1","1","closed","boards: shields: frdm_kw41z: Fix reference to undefined Kconfig symbol","Merged"
"262348","13","16","1","closed","spi: sam0: make the driver work again","Rejected"
"267876","13","1","1","closed","Bluetooth: controller: Fix ticker previous slot value","Merged"
"269606","13","8","1","closed","[Backport 16093 to v1.14 branch]shell: Move signals initialization from thread to init","Merged"
"256440","13","5","1","closed","syscalls: Define the syscall id's with '#define' instead of enum","Merged"
"267619","13","10","1","closed","scripts: edtlib: Fix broken 'required: true' check for booleans","Merged"
"260133","13","0","1","closed","DTS: Add UART 5 for STM32F4 SOC","Rejected"
"269817","13","5","1","closed","Bluetooth: controller: Fix rx buffer leak for LL Version priority event","Merged"
"261355","13","0","1","closed","Codeowners for can and hwinfo","Merged"
"254341","13","3","2","closed","doc: fix misspellings in docs","Merged"
"255119","13","4","1","closed","sensor: lsm6dsl: Fix SPI api return value checking","Rejected"
"213981","13","5","1","closed","net: l2: Correct debug message and avoid unneeded assignment","Merged"
"258867","13","4","2","closed","reel_board: Do not include Bluetooth to every project","Merged"
"272176","13","1","2","closed","drivers: modem: Fix gpio compile errors with modem shell","Merged"
"267304","13","1","1","closed","Bluetooth: controller: legacy: Ensure that a `case` statement is present","Merged"
"263851","13","3","2","closed","[RFC] zephyr-module: Rename file to _zephyr_modules.txt","Rejected"
"274269","13","3","2","closed","drivers: lora: update for k_timeout API","Rejected"
"214091","13","2","2","closed","Bluetooth: Mesh: Fixes for issues reported by the icx compiler","Merged"
"260179","13","8","1","closed","Bluetooth: Two trivial fixes to the bluetooth.h header file","Merged"
"260609","13","5","1","closed","shell: fixed parameter type in exec_cmd function","Merged"
"272542","13","7","2","closed","drivers: i2c: nios2: convert to DT_INST defines","Merged"
"259873","13","2","2","closed","drivers/sensor: lis2dh: Fix LP Enable bit mask","Merged"
"264158","13","0","1","closed","Enable STM32WB I2C 1/3","Rejected"
"214438","13","1","2","closed","boards: stm32_mini_a15: fix how we deprecate the board","Merged"
"257411","13","0","2","closed","boards: atmel: Enable gpio in board.yaml","Merged"
"273811","13","8","1","closed","adc: adc_lmp90xxx: Remove DT_INST_0_* comments","Merged"
"254739","13","5","2","closed","USB: Remove duplicated definitions","Merged"
"261009","13","2","2","closed","Bluetooth: gatt: ccc changed cb after connection cb","Merged"
"258390","13","0","1","closed","logging: fix net/lib/app compile where CONFIG_LOG=n","Rejected"
"261351","13","3","2","closed","clock_control: Minor fixes in stm32 driver","Merged"
"272941","13","1","2","closed","Bluetooth: Make macro definition compatible with 7-2018-q2-update g++","Merged"
"209388","13","3","2","closed","samples: net: zperf: Fix llvm compiler warnings","Merged"
"261848","13","3","2","closed","kconfig: drivers: counter: Remove redundant COUNTER deps.","Merged"
"270299","13","0","1","closed","irq: add note about irq_lock/unlock access","Merged"
"264199","13","32","2","closed","Watchog: some cleanup","Merged"
"259515","13","2","1","closed","include: linker: improve documentation of app shared mem symbols","Merged"
"255181","13","3","1","closed","drivers: adc: Fix TOCTOU while reading from an ADC","Rejected"
"265227","13","6","1","closed","[Backport v1.14-branch] Bluetooth: controller: Fix assert during DLE","Rejected"
"270718","13","2","2","closed","soc: psoc6: kconfig: Do not select CPU_CORTEX_M_HAS_DWT on Cortex-M0","Merged"
"258215","13","0","2","closed","samples: echo_server: remove features to make binary fit","Merged"
"264874","13","1","1","closed","samples/**/external_lib: invoke $(MAKE) instead of make","Merged"
"263159","13","1","2","closed","arc: arm: fix support for MPUs on non-XIP systems","Merged"
"256523","13","2","1","closed","tests: net: ethernet_mgmt: Don't recalculate deltaBW with no link","Merged"
"265234","13","2","1","closed","scripts/dts: Add option to generate only deprecated defines","Merged"
"214669","13","9","1","closed","usb: dc_dw: Improve TX perf and reliability","Merged"
"259044","13","0","1","closed","arch: arc: add missing macro helper definition","Merged"
"266101","13","7","1","closed","dfu: fix printf formatting in img_util","Merged"
"260003","13","3","2","closed","samples: crypto: Fix mbedtls benchmark time calculations","Merged"
"253895","13","3","2","closed","net: use UNALIGNED_ACCESS when accessing s_addr on received packets.","Merged"
"209262","13","0","2","closed","Misc fixes","Merged"
"265600","13","274","2","closed","Integrate OpenThread over west","Merged"
"214161","13","5","2","closed","samples: net: use 'run' target in common Makefile.ipstack","Merged"
"213848","13","3","2","closed","doc: scan/fix .rst file misspellings","Merged"
"213721","13","0","1","closed","Ns16500 fixes","Rejected"
"255593","13","4","1","closed","samples: net: Check the return value of nats_publish","Merged"
"262429","13","3","2","closed","arch: arc: fix the handling of stack check exception","Merged"
"266907","13","0","1","closed","[TOPIC: DTS] scripts: dtlib: Suppress _init_tokens() pylint warning","Merged"
"257916","13","0","1","closed","samples: hci_uart: add note about reduced baudrate on the BBC micro:bit","Merged"
"263685","13","3","1","closed","doc/networking: Update network management part relevantly","Merged"
"272096","13","6","2","closed","Minor GSM modem fixes","Merged"
"259801","13","1","1","closed","boards: arm: stm32: Add jlink support for STM32F746G-DISCO board","Rejected"
"263461","13","4","1","closed","Bluetooth: shell: GATT: Make get command take a handle range","Merged"
"261764","13","0","1","closed","doc: shell: Document logging to shell in case of early crash","Merged"
"270359","13","1","1","closed","scripts: runners: improve error handling CLI","Rejected"
"256678","13","3","2","closed","Fix mempool lock","Merged"
"260345","13","0","1","closed","timer: xtensa: restore smp_timer_init()","Merged"
"263498","13","8","1","closed","CODEOWNERS: Add joerchan and remove sjanc for Bluetooth host paths","Merged"
"268332","13","8","1","closed","scripts: use compatible release specifiers in requirements.txt","Merged"
"259981","13","0","1","closed","samples: echo_server: Test overlays for eth_e1000 and eth_stellaris","Merged"
"255935","13","3","2","closed","boards: disco_l475_iot1: Move BT_SPI_BLUENRG selection to avoid warning","Merged"
"266926","13","3","2","closed","scripts: sanitycheck: Remove redundant ifs","Merged"
"254697","13","0","2","closed","Fix some include issues in memory protection generated headers","Merged"
"269950","13","0","1","closed","drivers: nrf: avoid UARTE pm infinite loop","Merged"
"273742","13","6","1","closed","drivers: uart: uart_miv: Convert to new DT_INST macros","Merged"
"265063","13","5","1","closed","sanitycheck: fix --jobs help message + other cosmetic fixes","Merged"
"263152","13","3","1","closed","CODEOWNERS: Update networking files","Merged"
"269254","13","2","2","closed","Fix missing retval","Rejected"
"265243","13","2","2","closed","[Backport v1.14-branch] tests: net: trickle: Adjust config options to avoid error prints","Merged"
"254766","13","1","1","closed","kernel: mutex: Copy assertions to syscall handler","Merged"
"263323","13","2","1","closed","[Backport v1.14-branch] newlib: make heap_base accessible to user mode","Merged"
"213688","13","2","2","closed","tests: include: Remove confusing string tc_start()","Merged"
"259124","13","8","1","closed","logging: Fix log_core initialization","Merged"
"254282","13","4","1","closed","Bluetooth: Mesh: Use a single transmission from Friend to LPN","Merged"
"260605","13","2","2","closed","Bluetooth: controller: 32-bit word align allocations","Merged"
"262871","13","0","1","closed","cmake: zephyr_cc_option(-fmacro-prefix-map=${ZEPHYR_BASE}=.)","Merged"
"265401","13","0","2","closed","sanitycheck: add ""ASSERTION FAIL"" to list of error messages caught","Rejected"
"266044","13","12","1","closed","Bluetooth: shell: Fix directed adv parameter check","Merged"
"270490","13","0","1","closed","include: dfu: Add extern ""C"" in mcuboot.h","Merged"
"269918","13","1","2","closed","NFCT support for nRF53","Merged"
"209396","13","0","1","closed","x86: don't shift data addresses between builds","Merged"
"270950","13","0","2","closed","testsuite: Ifdef an include","Merged"
"214090","13","3","2","closed","tests: bluetooth/at: Fix string signedness issues","Merged"
"209279","13","3","2","closed","arc: em7d/em9d: fix typo in soc flags","Merged"
"253894","13","10","1","closed","CODEOWNERS: misc updates","Merged"
"257785","13","0","1","closed","sanitycheck: Discard bsim boards if BabbleSim is not found","Rejected"
"264861","13","6","1","closed","Bluetooth: controller: Fix assert during DLE","Merged"
"270666","13","3","2","closed","kernel: device: Add const qualifier to device_config","Merged"
"209344","13","8","1","closed","Bluetooth: controller: Explicitly compare radio event registers","Merged"
"266198","13","7","1","closed","Bluetooth: Mesh: Fix starting IV Update when not on primary subnet","Merged"
"253904","13","1","1","closed","drivers: i2c: esp32: Add settings on i2c_esp32_configure_speed()","Rejected"
"260599","13","15","2","closed","board: reel_board: remove board.h","Merged"
"256617","13","0","1","closed","arch: arm: stm32l4: add missing I2C_3 to dts.fixup","Merged"
"256629","13","0","2","closed","nrf52_pca10040: get the erase block size from dts","Merged"
"265372","13","0","1","closed","net: sntp: add missing __cplusplus check","Merged"
"270058","13","3","2","closed","west.yml: Update hal_stm32 with latest STM32Cube packages","Merged"
"263640","13","8","1","closed","shell: Move signals initialization from thread to init","Merged"
"263516","13","7","1","closed","cmake: Rename kernel_elf to zephyr_final","Merged"
"256532","13","9","1","closed","net: tcp: fix spurious TCP retries","Merged"
"253858","13","1","1","closed","cmake: sdk: Improve error message when INSTALL_DIR is wrong","Merged"
"260765","13","8","1","closed","eth: eth_mcux: Fix the DT_ prefixed defines","Merged"
"264700","13","5","1","closed","cmake: host-gcc: don't set -m32 for 64-bit targets","Rejected"
"269290","13","2","1","closed","Fix TCP tests Coverity issue","Merged"
"269522","13","1","1","closed","tests: fdtable: check for negative fd","Merged"
"262540","13","0","1","closed","Bluetooth: ipsp: Fix not checking return of build_reply","Merged"
"255412","13","8","1","closed","tests: posix: timer: Fix integer handling issues","Merged"
"256412","13","7","2","closed","Misc net fixes.","Merged"
"272597","13","1","1","closed","cmake: report extra version (rcX)","Merged"
"264630","13","0","1","closed","mailmap: Update mailmap with full names and  emails","Merged"
"262352","13","5","1","closed","kernel/sched: Rework prio validity assertion","Merged"
"265178","13","3","2","closed","libc: fix memchr() prototype","Merged"
"266836","13","3","2","closed","doc: fix misspellings in documentation","Merged"
"267744","13","11","1","closed","Some optimizations to the mempool hot path","Merged"
"214714","13","3","2","closed","doc: restore doc build filtering of warnings","Rejected"
"214455","13","2","2","closed","echo-client fixes","Merged"
"267730","13","4","1","closed","[TOPIC-GPIO] improve test validation diagnostic","Merged"
"266619","13","2","1","closed","samples: counter: Add err check on set_alarm call","Merged"
"266304","13","5","2","closed","bluetooth: controller: remove redundant header inclusions","Merged"
"209044","13","3","2","closed","tests: net: set reasonable timeout on various testcases","Merged"
"270120","13","0","1","closed","drivers: spi: Support PM busy state where relevant in DW","Merged"
"274231","13","2","2","closed","arch: arm: minor fixes in the docs for ARM kernel_arch headers","Merged"
"209538","13","3","2","closed","doc: fix doxygen errors in bt include files","Merged"
"255535","13","4","1","closed","tests: fifo_timeout : Dereference after null check","Merged"
"254674","13","4","1","closed","netusb: implement the ethernet interface.","Merged"
"255698","13","0","1","closed","stm32f4_pwm4: add pinmux pin definitions","Merged"
"258419","13","2","2","closed","nrf52_bsim: Support full include paths of nrfx hal files","Merged"
"269066","13","0","1","closed","settings: Fix undefined behaviours in settings_line.c.","Merged"
"266094","13","2","1","closed","gpio: stm32: support disabling and reenabling interrupts on pin","Merged"
"265021","13","4","2","closed","net: mgmt: Remove L1 layer as that is useless","Merged"
"261075","13","2","2","closed","doc: Fix the doxygen output directory references","Merged"
"265019","13","2","2","closed","tests: net: trickle: Adjust config options to avoid error prints","Merged"
"270923","13","2","2","closed","samples: shared_mem: exclude qemu_x86_64","Merged"
"214681","13","20","2","closed","kernel: have k_sched_lock call _sched_lock","Merged"
"272956","13","9","1","closed","doc: release process: Update release creation instructions","Merged"
"213600","13","9","1","closed","arch: arm: stm32f1: Fix GPIO configuration","Merged"
"267776","13","2","1","closed","Bluetooth: controller: split: Fix central_hr sample compilation","Merged"
"270601","13","0","1","closed","doc/release: nrf flash driver change record","Merged"
"255058","13","2","1","closed","Function call return values need to be validated before moving forward.","Rejected"
"269494","13","4","2","closed","[TOPIC-GPIO] drivers: sensors: vl53l0x: update to new GPIO API","Merged"
"259322","13","11","2","closed","samples: cfb: move native_posix config to boards","Merged"
"213573","13","0","1","closed","Bluetooth: controller: Enable AAR for Scan Responses","Merged"
"262299","13","2","2","closed","Fix compilation error when logger is disabled","Merged"
"273911","13","3","2","closed","net: tcp2: Fix option name PAD to END","Merged"
"257583","13","2","1","closed","kernel: device: Report if device init() method returns error","Rejected"
"268026","13","0","1","closed","logging: Fix lack of logging after startup","Merged"
"263618","13","3","2","closed","qemu_x86: restore previous flash size, increase RAM","Merged"
"262882","13","1","1","closed","doc: relnotes: 1.14 add a few more drivers related release notes","Merged"
"260394","13","3","2","closed","usb: usb_dc: Replace CONFIG_ symbols that should be DT_","Merged"
"267991","13","2","1","closed","net: ppp: Answer LCP Echo-Request with Echo-Reply","Merged"
"214468","13","1","2","closed","kernel: include: Change the included header file.","Rejected"
"209068","13","5","2","closed","Revert changes to gen_idt build that cause compilation issues","Rejected"
"256938","13","0","1","closed","net: tls: Fix mbedtls hostname erros when certificates are not used","Merged"
"267551","13","0","1","closed","Conn not connected","Merged"
"213635","13","7","2","closed","some minor dt cleanup patches","Merged"
"272818","13","0","1","closed","tracing: fixes C++ compilation issue","Merged"
"213813","13","1","1","closed","drivers/ethernet: Fix a packet reception regression ENC28J60 driver","Merged"
"213607","13","3","2","closed","net: lwm2m: rename CONFIG_NET_L2_BLUETOOTH to CONFIG_NET_L2_BT","Merged"
"261989","13","0","1","closed","USB: Fix Coverity bug","Merged"
"268920","13","2","2","closed","[DNM] tmp: hack: Add debug to gen_isr_tables.py","Rejected"
"273748","13","6","1","closed","drivers: spi: spi_oc_simple: Convert to new DT_INST macros","Merged"
"254953","13","6","1","closed","ztest: fix result checking","Merged"
