"pull_request_id","loc_additions","loc_deletions","num_files_changed","pr_src_state","pr_src_title","merged_status"
"222545","35","6","3","closed","Record backwards comp results to BQ and add more details to test names in Sponge URL","Merged"
"227900","35","4","5","closed","Change bundler version","Merged"
"223777","35","0","1","closed","Add config file for ALTS interop tests for pull request","Merged"
"216336","35","21","3","closed","Remove optional parameter from watch connectivity state","Merged"
"218805","35","3","1","closed","fix for issue 6344. added printing of .proto file comments in generat…","Merged"
"223204","35","32","1","closed","[ssl] Use ring buffer in ssl transport layer","Merged"
"225778","35","15","5","closed","C#: Update Xamarin example","Merged"
"218815","35","0","2","closed","Test cross platform placeholders for grp_log","Rejected"
"221811","35","0","4","closed","Add test tree owners for C/C++","Merged"
"221088","35","7","7","closed","Remove unnecessary C# dependency in Dockerfiles","Merged"
"220752","35","0","1","closed","Add a test of creating a call on a lame channel in C++","Merged"
"220630","35","0","1","closed","Adding shim for debugging node tests using vscode.","Merged"
"220974","35","25","2","closed","Add CARES_DEP for lib{name}.a targets","Rejected"
"225459","35","12","3","closed","Remove dependency of grpc.framework.foundation.callable_util","Merged"
"222784","35","10","5","closed","Revert ""Revert ""Switching from UNAUTHENTICATED to UNAVAILABLE for auth metadata failure""""","Merged"
"219438","35","8","4","closed","Improve server-side ending for QPS tests","Rejected"
"216688","35","10","5","closed","Removing pessimizing moves.","Merged"
"220002","35","1","2","closed","Allow handlers to hint at the services they export","Merged"
"225632","35","4","4","closed","Install Bazel using its installation script","Merged"
"225339","35","29","6","closed","C#: avoid unnecessary ifdefine in NUnitMain.cs","Merged"
"216622","35","13","4","closed","Accept addresses rather than ports in add_port","Merged"
"224065","35","0","7","closed","Move to proper directory","Merged"
"217672","35","0","1","closed","Add HTTP->gRPC status code mapping","Merged"
"221861","35","1","3","closed","Add SO_REUSEPORT support to uv iomgr code","Merged"
"215406","35","14","3","closed","Refactoring of server context creation (incremental improvement).","Merged"
"215674","35","13","7","closed","Actually removing grpc_http.h from build.json.","Merged"
"212496","35","10","2","closed","Fixed module path finding in Python code generator and generated servicer method signatures.","Merged"
"218459","35","5","3","closed","Fix assembly version attributes for C#","Merged"
"220596","35","7","3","closed","Restore the NextMessageSize for streamed calls","Merged"
"226807","35","9","3","closed","Revert ""Clearly callout the behavior for listening ports.""","Merged"
"227542","35","0","2","closed","Add 3.6 to Bazel Docker image","Merged"
"226245","35","10","5","closed","Clean up repeated words","Merged"
"221875","35","20","3","closed","Allow Passing Regex to bm_diff tools","Merged"
"220459","35","5","6","closed","Move bidirectional_stream_c.h back to third_party/objective_c/Cronet","Merged"
"225753","35","17","3","closed","Global Interceptor Registration allowed only once","Merged"
"224463","35","0","3","closed","Add GetHost() to ChannelInterface","Rejected"
"216872","35","7","4","closed","Save some allocations in tcp_posix.c","Merged"
"215921","35","111","4","closed","dont run secure_endpoint_test on windows","Rejected"
"226444","35","12","1","closed","Initialize compression state only if they are used.","Merged"
"218627","35","12","3","closed","Fix formatting (to fix sanity check on master)","Merged"
"225873","34","0","2","closed","Transition into state CONNECTING when we start name resolution","Merged"
"223268","34","16","3","closed","PHP: Update release notes for 1.9","Merged"
"223193","34","4","4","closed","Ruby macos kokoro environment and package build updates","Merged"
"217720","34","21","4","closed","Binary compatibility fixes","Merged"
"217803","34","4","4","closed","Fix csharp environment test","Merged"
"226920","34","14","1","closed","CH2 interned metadata key parsing fastpath.","Merged"
"212524","34","11","4","closed","Travis python experiments","Rejected"
"216431","34","26","3","closed","client code clean up","Merged"
"227391","34","2","3","closed","Add InlinedVector::resize()","Merged"
"224755","34","1","5","closed","Fix internal format issue","Merged"
"221799","34","26","2","closed","Fix fd_orphan() in ev_epollsig_linux","Merged"
"212124","34","8","3","closed","Fix some TSAN reported errors","Merged"
"217695","34","8","3","closed","Make clock_gettime syscall directly to skirt ABI issues","Merged"
"228095","34","66","5","closed","Revert ""Revert ""Revert ""Log an error (in dbg mode) if CQ is Shutdown before its Server(s)""""""","Merged"
"219856","34","5","5","closed","Make grpc++_cronet depend on grpc","Rejected"
"224073","34","5","3","closed","Improve the call size estimate","Merged"
"225539","34","5","2","closed","Allow duplicates in ssl root certificate list.","Merged"
"221361","34","0","1","closed","Added a binary trailer test","Merged"
"228046","34","66","5","closed","Revert ""Log an error (in dbg mode) if CQ is Shutdown before its Server(s)""","Merged"
"222086","34","10","3","closed","Add a new macro for custom profiler","Merged"
"224986","34","8","5","closed","Switch the default DNS resolver from native to c-ares","Merged"
"220645","34","9","5","closed","Update protobuf dependency to v3.2.0","Rejected"
"226280","34","5","5","closed","docs: add note about retrying UNAVAILABLE","Merged"
"222109","34","2","4","closed","Fix build.yaml to expand nanopb headers filegroup, for master branch","Merged"
"220544","34","6","1","closed","Use unique namespace for each python protoc test","Merged"
"221163","34","17","2","closed","Fix error refcount debug logging","Merged"
"219164","34","11","2","closed","Fix a memory leak in Node call credentials","Merged"
"216759","34","0","4","closed","add C# extension library package","Merged"
"215243","34","24","2","closed","Using cc and c++ instead of gcc and g++.","Merged"
"225065","34","3","1","closed","Arena-allocate the ServerContext::CompletionOp","Merged"
"227940","34","44","4","closed","[Aio] Call correctly the connect CB error when an error happens","Merged"
"218430","34","10","3","closed","Some additional fixes to make the C++ codegen not depend on protobuf.","Merged"
"224924","34","9","5","closed","Enable Channelz by Default","Rejected"
"221504","34","14","1","closed","Update ares project file to enable turnkey builds","Rejected"
"227106","34","4","2","closed","cfstream_test: workaround Apple CFStream bug","Merged"
"218219","34","30","2","closed","For GRPCOperation's, ensure finish _handler can only be called once","Merged"
"224590","34","117","1","closed","doc: remove outdated documentation on server reflection protocol","Rejected"
"215968","34","7","3","closed","Fixing Windows port after the removal of the backup poller.","Merged"
"220626","34","4","3","closed","Finish streams that error. Don't histogram failed ops.","Merged"
"227109","34","192","1","closed","Channel idleness mutex","Rejected"
"220718","34","5","1","closed","Add ability to diff microbenchmark results between git revs","Merged"
"219168","34","8","2","closed","Reduce the number of unnecessary allocations","Merged"
"222285","34","32","1","closed","Eliminate lock in self-scheduling path in executor","Rejected"
"222891","34","26","1","closed","API clean-ups.","Merged"
"222015","34","2","3","closed","Fix use-after-free in oauth2_credentials","Merged"
"220579","34","38","3","closed","Lint fixes","Merged"
"216750","34","0","1","closed","Reintroduce DNS-based cases to dualstack_socket_test.c.","Merged"
"212252","34","0","1","closed","Adding a Dockerfile script that can build a docker image with an msan-compatible C++ compiler.","Merged"
"223233","34","0","1","closed","Suggestions for Contributing.md","Rejected"
"222190","34","16","1","closed","Fix epoll1 hang","Merged"
"225648","34","0","1","closed","Introduce weak and nonline attribute.","Merged"
"223787","34","4","4","closed","Fix c-ares tests under gcc musl","Merged"
"215442","34","7","6","closed","Remove usage of xray","Merged"
"228518","34","4","1","closed","Improve bazel RBE documentation","Merged"
"220711","34","7","2","closed","Report non-counter cpu times to bigquery to get more accurate dashboards","Merged"
"227844","34","4506","6","closed","Allow default use of system root certs on Android.","Merged"
"221596","34","3","3","closed","Add ARM Linux Node artifacts","Merged"
"228209","34","7","5","closed","Remove some unused parameter warnings","Merged"
"223531","34","28","5","closed","Compile gRPC Python extension as a C++ only","Rejected"
"212167","34","17","5","closed","Switched to binding servers to port 0 in tests","Merged"
"220536","34","6","1","closed","Use unique protoc namespaces","Merged"
"226685","34","5","5","closed","Fix C++ tests to work on Mac OS","Rejected"
"221326","34","66","4","closed","Remove 'read-notifier pollset' concept","Rejected"
"218516","34","5","4","closed","debug logging fix","Merged"
"220303","34","11","2","closed","changes to http2 test server","Merged"
"218042","34","9","3","closed","Fix windows leaks","Merged"
"217676","34","4","5","closed","Release 0.12 -> master","Merged"
"220298","34","0","1","closed","Start some performance notes","Merged"
"221114","34","8","3","closed","Use RESOURCE_EXHAUSTED for max message size limits.","Merged"
"222532","34","5","3","closed","Add a little sleep in end2end_test service to make short deadlines actually expire","Merged"
"225285","34","33","2","closed","Move HTTP2 transport and byte stream to grpc_core::RefCount.","Merged"
"221169","34","4","2","closed","Sample","Rejected"
"218002","34","10","2","closed","Package protoc artifacts for all platforms in Grpc.Tools nuget","Merged"
"216054","34","13","3","closed","Fix iomgr shutdown TSAN races","Merged"
"219918","33","11","1","closed","Don't use the stack so much","Merged"
"212573","33","6","6","closed","Remove include google/protobuf/message.h ","Merged"
"220307","33","16","1","closed","Added a flag to test insecure tests.","Merged"
"223852","33","34","3","closed","Remove VIP in cloud-to-prod interop tests.","Merged"
"217654","33","0","5","closed","Small cleanup","Rejected"
"226294","33","0","1","closed","Start supporting a callback-based RPC under lock","Rejected"
"225133","33","0","2","closed","Channelz, Reset JSON Pointer","Merged"
"223842","33","2","1","closed","Fix issue #14717. Piggyback keepalive ping onto pings inflight","Merged"
"219593","33","17","3","closed","Make .pxi imports relative to _cython directory rather than root.","Merged"
"215974","33","18","4","closed","Remove return status from maybe_work.","Merged"
"221652","33","2","2","closed","Writelast bug","Rejected"
"221829","33","2","3","closed","Fix memory leak in bm_cq_multiple_threads (due to not calling grpc_shutdown)","Merged"
"218066","33","10","3","closed","Objective-C: Update Test Podfile for CocoaPods 1.0","Rejected"
"212463","33","4","2","closed","Strip port in peer name check","Merged"
"220863","33","11","4","closed","Change GIL aquire functions to make it c-core thread safe","Merged"
"219798","33","12","2","closed","Refactor C# NoSuchMethodCallHandler","Merged"
"217862","33","10","1","closed","Update Python doc","Merged"
"225568","33","0","2","closed","update default settings for RBE","Merged"
"222602","33","19","1","closed","Fix benchmark crash","Merged"
"221119","33","0","2","closed","Fix buffer overflow found by oss-fuzz","Merged"
"225143","33","25","1","closed","Eliminate function pointers in hpack_enc().","Merged"
"220145","33","19","2","closed","Increase and unify test timeout of Objective C tests","Merged"
"224957","33","8","5","closed","Update owners (replace dgquintas and mehrdada)","Merged"
"220079","33","3","2","closed","Improve subproccess cleanup in json_run_localhost.","Merged"
"225998","33","28","3","closed","Use cached grpc ssl credential for ObjC library","Merged"
"216034","33","2","2","closed","Add support for forcing cert-based client auth","Rejected"
"217228","33","0","2","closed","Handle limitations on where dynamic table size updates can be placed","Merged"
"219300","33","8","5","closed","Update node protobuf dependency to 3.0.0 where applicable. Also update example dependency to grpc 1.0.0","Merged"
"218106","33","19","2","closed","python3-compatible syntax for python examples","Merged"
"223342","33","15","1","closed","php: fix server property zval leak","Rejected"
"225669","33","12","2","closed","Fix broken mac to prod interop","Merged"
"220952","33","0","2","closed","Add to Fuzzer Corpus","Merged"
"226425","33","8","5","closed","Mark it unlikely for Unref() to return true.","Merged"
"216599","33","1","2","closed","Python OAuth2 auth-token interop test","Merged"
"219091","33","8","5","closed","Update int to size_t when get char string in PHP zend_parse_parameter","Rejected"
"219135","33","33","2","closed","Interop server fix","Rejected"
"217956","33","9","5","closed","cleanup gens/ directory after nanopb check","Merged"
"218437","33","8","5","closed","Upgrade go docker image to golang:1.5","Merged"
"228056","33","25","2","closed","Make use of alarm in test service more robust","Merged"
"222037","33","97","2","closed","Delete deprecated constructor and CallOpSetCollection","Merged"
"217693","33","8","2","closed","Support falling back on older secure_getenv/getenv versions on older glibc","Merged"
"212535","33","6","5","closed","Added python tests to .travis.yml","Merged"
"218315","33","15","3","closed","Only build specified languages when running tests for those languages","Merged"
"217802","33","9","1","closed","Fix http2 test result.","Rejected"
"224008","33","0","3","closed","Regenerate projects when building node interop tests","Rejected"
"215932","33","5","4","closed","make sure docker image is up-to-date before each build","Merged"
"217549","33","2","3","closed","Fix C# artifact building on windows.","Merged"
"212173","33","9","1","closed","Autohinting for write buffering","Merged"
"220015","33","0","2","closed","configurable channel args for performance benchmarking","Merged"
"217308","33","5","1","closed","add test for lame_client get_peer and recv_initial_metadata","Merged"
"218027","33","18","2","closed","Raise on unexpected metadata values","Merged"
"215984","33","9","5","closed","Move some code out of src/ into tools/","Merged"
"225201","33","4","5","closed","Fix clang-tidy issues","Merged"
"228441","33","9","1","closed","Add a test on bad SNI and ensure handshake succeeds","Merged"
"226325","33","9","2","closed","Don't new unset alarm","Rejected"
"223191","33","2","2","closed","Allow stream map to shrink","Rejected"
"222940","33","0","3","closed","Fix race condition when shutting down LB policies for re-resolution.","Rejected"
"216946","33","14","4","closed","remove flag use_prod_roots in interop test and add use_test_ca per th…","Merged"
"217682","33","6","2","closed","Diagnose missing Cython-generated files","Merged"
"223518","33","0","1","closed","Upmerge v1.10.x into master","Merged"
"220841","33","0","1","closed","add a test for AsyncNotifyWhenDone","Rejected"
"222616","33","1","1","closed","Restore pick-after-resolver-result logic from before #12297.","Merged"
"221864","33","5","2","closed","Added all previous minor releases of gRPC to the matrix.  ","Merged"
"219603","33","23","2","closed","Reduce outstanding request count","Merged"
"221565","33","0","1","closed","Redefine fd_set macros for compatibilty with older glibc","Merged"
"221769","33","0","2","closed","Fixes https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=2236","Rejected"
"226143","33","0","2","closed","Explicitly call getsockname after accept for unix sockets to get the sun_path","Merged"
"227799","33","27","5","closed","Fix compression filter crash on empty payload","Merged"
"217807","33","4","5","closed","Fixing ruby versionning.","Merged"
"212194","33","0","1","closed","Added usage info to csharp/README.md","Merged"
"226157","33","50","4","closed","Revert ""Move server_posix from grpc to grpc_impl namespace""","Rejected"
"220764","33","18","3","closed","Remove grpc_udp_server dependency on grpc_server.","Merged"
"228026","33","23","2","closed","Modify the signatures of grpc_tcp_client_create_from_fd and grpc_tcp_client_create_from_prepared_fd, and create grpc_fd after connect","Merged"
"222305","33","14","3","closed","Clean up a few more uses of gRPC code elements in _pb2.py files","Merged"
"222718","33","19","1","closed","Revert ""Revert ""Fix benchmark crash""""","Merged"
"223516","33","0","1","closed","Delete garbage from Python source packages","Merged"
"225750","32","20","2","closed","Fix subchannel call destruction","Merged"
"226327","32","12","3","closed","Improve bazel RBE scripts","Merged"
"220968","32","10","2","closed","Make convert clock_type consistent with add/sub when dealing with ext…","Merged"
"225451","32","1","2","closed","Revert ""Revert ""re-enable ExitTest""""","Merged"
"218839","32","3","2","closed","Added docs to server's shutdown docstrings","Merged"
"222024","32","31","1","closed","Improvements to flake detection query","Merged"
"212546","32","30","5","closed","Revert ""Adding support to enable tracing in tsi.""","Rejected"
"216167","32","10","4","closed","Update homebrew PHP extension directory","Merged"
"227474","32","16","3","closed","Use range-based fors in include/grpcpp","Merged"
"226441","32","7","2","closed","xds enter fallback mode as long as no child policy is ready","Merged"
"227879","32","1","2","closed","Add timestamp to stdout for grpc-ios-cpp-cronet","Merged"
"218056","32","9","3","closed","Properly delete Node OpenSSL headers after downloading them","Merged"
"221093","32","17","1","closed","fix flakey race in ruby tests","Merged"
"224038","32","280","6","closed","Remove load data store targets from build.yaml","Merged"
"217032","32","4","4","closed","PHP: Fix property reference in BaseStub::close()","Merged"
"215298","32","26","1","closed","Updates the Rakefile","Merged"
"215890","32","28","1","closed","Make async server use one CQ per server thread","Merged"
"216742","32","2","2","closed","Make servers and stubs context managers","Merged"
"215916","32","20","5","closed","only build unbroken tests in Windows run_tests.py","Merged"
"220129","32","93","2","closed","Remove qps json driver core counts","Rejected"
"215821","32","15","2","closed","Fixed memory leak in server_async","Merged"
"226925","32","0","2","closed","fix #19721","Rejected"
"225877","32","17","1","closed","Convert grpc malloc slice to use grpc_core::RefCount.","Merged"
"219422","32","6","2","closed","Reduce allocations associated with src/cpp/util/byte_buffer.cc.","Merged"
"222577","32","17","2","closed","Modify TSI test library to correctly handle the case of TSI_INCOMPLETE_DATA","Merged"
"218480","32","2","2","closed","Add Windows-specifics to Python docs","Merged"
"226524","32","10","1","closed","cfstream_test: print HTTP2 stream id of completed RPCs","Merged"
"224326","32","8","4","closed","PHP: fix distribtest test by adding -Ithird_party/nanopb","Merged"
"225700","32","1","3","closed","DO NOT MERGE: Make trailing metadata available","Rejected"
"216906","32","7","1","closed","Remove stdio usage from signal handler","Merged"
"224752","32","4","4","closed","Fix the remote_instance_name value","Merged"
"218200","32","1","2","closed","DocFixit: Troubleshooting info for Windows and some minor tweaks","Merged"
"227647","32","4","2","closed","init ssl roots only once","Rejected"
"225736","32","10","5","closed","Add null input handling in grpc_json_destroy()","Merged"
"221308","32","18","1","closed","Improve cq_verifier error message when success does not match.","Merged"
"215463","32","54","6","closed","Less verbose logs on windows","Merged"
"223846","32","0","3","closed","Use c core for interop","Merged"
"222004","32","8","4","closed","PHP: Fix a few Windows/MacOS/ZTS issues for 1.4.3","Merged"
"226104","32","54","5","closed","Fix Grpc.Core.Api assembly version and change Grpc.Reflection dependency to Grpc.Core.Api","Rejected"
"226886","32","4","2","closed","Create new build config for ASAN on Mac OS","Merged"
"224761","32","1","2","closed","Fix ipv6 address parsing issue","Merged"
"218517","32","10","3","closed","Stress test fixes","Merged"
"212543","32","4","3","closed","Adding a PPA for OpenSSL 1.0.2.","Rejected"
"225773","32","5","1","closed","docs: enumerate status codes in statuscodes.md","Merged"
"225404","32","1","2","closed","re-enable ExitTest","Merged"
"220843","32","5","4","closed","UBSAN cleanup","Merged"
"216532","32","28","4","closed","Update node health check service","Merged"
"215565","32","7","4","closed","Added missing profiling tags.","Merged"
"212414","32","5","3","closed","Fixed old lint errors","Merged"
"227139","32","6","2","closed","Add auditwheel to linux docker","Merged"
"212072","32","10","3","closed","Grpc tools docker pull java from GitHub","Merged"
"218228","32","1","2","closed","Update the readme file with more troubleshooting instructions","Rejected"
"223321","32","0","3","closed","Add owners for cmake/ and tools/dockerfile","Merged"
"220140","32","15","4","closed","clang-format","Merged"
"225063","32","1021","6","closed","Remove inproc_nosec_test since inproc is inherently secure","Merged"
"227786","32","13","2","closed","Fixing bug where subject token was used instead of the actor token.","Merged"
"217246","32","0","1","closed","Add test for grpc_get_well_known_google_credentials_file_path","Merged"
"220583","32","3","1","closed","Add random samping to run_tests.py","Merged"
"220369","32","3","1","closed","Bazel build rule for //test/cpp/util:grpc_cli","Merged"
"225034","32","14","4","closed","Fix Python 3.7 Docker Environment","Rejected"
"216018","32","0","2","closed","Merges broke the build - regenerating.","Merged"
"222866","32","7","5","closed","Bump third_party/protobuf submodule to v3.5.0","Merged"
"225964","32","1","2","closed","Roll foward ""Strip Python wheel binary""","Merged"
"221399","32","0","2","closed","Propagate deadline to GenericServerContext","Merged"
"228243","32","12","2","closed","Update LRS to use ""PROXYLESS_CLIENT_HOSTNAME"" metadata instead of cluster field.","Merged"
"223910","32","19","2","closed","Upmerge v1.11.x into master","Merged"
"217857","32","7","5","closed","Node Mac artifact build fix","Merged"
"228546","32","389","3","closed","Cleanup gen_build_yaml.py for end2end tests","Merged"
"224113","32","0","2","closed","Add Python distribtests for Alpine Linux","Merged"
"222599","32","103","6","closed","Disabling large_metadata_bad_client_test as per #11745","Merged"
"222846","32","10","2","closed","ServerCallHandlers: save allocation by using a struct instead of a tuple","Merged"
"226740","32","4","4","closed","Disable the backup poller when using the background poller","Merged"
"227939","32","53","6","closed","Revert ""Support CentOS 7 for gRPC.NET""","Merged"
"216865","32","6","5","closed","Fixes for the scripts packaged in the ruby gem","Merged"
"222803","32","6","4","closed","Convert the input timespec to GPR_CLOCK_MONOTONIC at surface","Rejected"
"223140","32","5","2","closed","[Bazel] Do not use -pthread on Windows","Merged"
"218429","32","22","2","closed","Fix some of the scenarios core limits, thread limits, and depth","Merged"
"219776","31","8","3","closed","Backport to v1.0.x: more flexible test naming in XML reports","Merged"
"217395","31","3","1","closed","lb_policies_test robustness work","Merged"
"221701","31","3","3","closed","Document error unref contract for iomgr cb's and transport/stream errors","Merged"
"220288","31","1","1","closed","Ruby Advanced Interop Server Side","Merged"
"221057","31","17","2","closed","Fix server-side keepalive shutdown process","Merged"
"220947","31","4","1","closed","Fix spinlock bug in poll engine","Rejected"
"216876","31","9","2","closed","Add support for flaky timeouts","Merged"
"226650","31","3","3","closed","Fix debug logging of stream refcounts.","Merged"
"224696","31","6","3","closed","Backport PRs #15929 and #16296 from master","Merged"
"223708","31","4","2","closed","Flow control v1.10.x","Merged"
"216376","31","3","2","closed","Delay name resolution until we need a channel to be READY","Merged"
"223084","31","2","3","closed","Upgrade xcode version for testing to 8.3.3","Rejected"
"217061","31","18","4","closed","Stop using SSL_CERT_FILE env for C# interop tests","Merged"
"224350","31","2","2","closed","Protobuf related headers are available in a subspec of gRPC-C++ podspec","Merged"
"216478","31","3","3","closed","Added an inline C++ function to replace a deprecated nan function","Merged"
"224634","31","7","2","closed"," Revert to TRANSIENT_FAILURE during backoff","Merged"
"224180","31","0","2","closed","Add Asylo platform support.","Merged"
"222797","31","1","2","closed","Fix interop_matrix C# tests for v1.1.4","Merged"
"221151","31","8","1","closed","Add tests ensure reflection lists python services","Rejected"
"223049","31","8","3","closed","Transitioning from the deprecated TLSv1_2_*method functions","Rejected"
"218044","31","13","3","closed","Ensure that no #includes are inside of a namespace.","Merged"
"223866","31","3","3","closed","PHP: persistent channel helper method should not be exposed","Rejected"
"221374","31","262","6","closed","Remove gcc-4.4 and 4.6 from portability tests","Merged"
"221534","31","0","1","closed","Add next_nowait method for nonblock wait response","Rejected"
"219369","31","3","3","closed","Improved some docstrings for grpc_call creation","Merged"
"225897","31","6","5","closed","Fix some typos","Merged"
"225373","31","34","2","closed","Revert ""Make Microbenchmarks Test Targets""","Merged"
"219324","31","5","5","closed","Bump python protobuf dependency to 3.0.0","Merged"
"212065","31","3","2","closed","Docker","Merged"
"225783","31","6","5","closed","upmerge from v1.18.x","Rejected"
"216191","31","7","5","closed","ThreadPoolInterface::ScheduleCallback --> ThreadPoolInterface::Add","Merged"
"227346","31","170","4","closed","Revert ""Make public header files in include/grpcpp/test installed with 'make install'""","Merged"
"224514","31","0","1","closed","Backport #16110 into v1.14.x","Merged"
"224216","31","1","1","closed","DO NOT MERGE: print pthread_mutex_log errorcode","Rejected"
"222020","31","15","1","closed","Correct no_report_files_found and error fields","Merged"
"222787","31","1","2","closed","Fix interop_matrix commands for csharp v1.2.5","Merged"
"219919","31","9","4","closed","PHP: update php style","Merged"
"225295","31","16","1","closed","Fallback to http proxy when https proxy is invalid","Rejected"
"217521","31","1","1","closed","Use clang-3.8","Rejected"
"220335","31","72","2","closed","Fix CMake Ninja build","Merged"
"216149","31","10","3","closed","Windows polishing","Merged"
"221620","31","8","3","closed","Transitioning from the deprecated TLSv1_2_*method functions to instea…","Rejected"
"218653","31","5","4","closed","prepare to enable ubsan in continuous build","Merged"
"226128","31","7","4","closed","Attempt to not depend on stdint.h","Merged"
"228051","31","21","2","closed","Clarify ownership in comments","Merged"
"219222","31","8","3","closed","Test Py35 and Py36 by default on Jenkins","Rejected"
"226558","31","19","1","closed","demonstrate bug","Rejected"
"224414","31","1","4","closed","Upmerge v1.13.x (Python3.7 macOS/Windows 64-bit targets)","Merged"
"225108","31","0","1","closed","Create Prime_cpp.cpp","Rejected"
"217272","31","14","5","closed","Fix interop Python test invocation","Merged"
"221306","31","4","4","closed","Fix cmake build on Windows on internal_ci","Merged"
"222901","31","17","1","closed","Improvements to windows build instructions","Merged"
"224095","31","5","5","closed","fix compilation bug on gcc 8.1.0","Rejected"
"223725","31","29","6","closed","Init default root certs store once","Merged"
"224719","31","3","3","closed","Hope to support not validate host name","Rejected"
"228472","31","7","4","closed","Add NULL-termination to hardcoded test creds string","Merged"
"218802","31","9","1","closed","Revert unneeded change in qps worker","Merged"
"219768","31","8","3","closed","More flexible test naming in XML reports","Merged"
"218719","31","1","2","closed","Check content type on the client response path","Merged"
"222093","31","34","4","closed","Python: Fixing a memory leak of GRPC server and client","Rejected"
"216877","31","8","3","closed","Add grpc_server argument","Merged"
"226035","31","2","3","closed","Fix visibility of opencensus in grpc namespace - 1","Rejected"
"219831","31","31","5","closed","Import related fixes","Merged"
"223054","31","3030","2","closed","Disabled the json_run_localhost:*_low_thread_count family of tests","Merged"
"219143","31","14","1","closed","Adding UDP server error handling.","Merged"
"222813","31","17","2","closed","Require port and server_port interop flags","Merged"
"221778","31","8","3","closed","Allow custom search path for gmock.h when generating mock code","Rejected"
"226888","31","1","1","closed","add a avl testcase","Rejected"
"222656","31","2","2","closed","Catch out of order error code","Merged"
"224505","31","0","1","closed","Duplicate `grpc_build_artifacts_extra` job to split CI/ad-hoc builds","Merged"
"220376","31","12","3","closed","fix failures on sweep job to to perf","Rejected"
"224066","31","3","1","closed","Add useful comment on ServerInterface::Shutdown","Merged"
"220201","31","15","2","closed","Makefile.template and Makefile: use .exe suffix for grpc_cpp_plugin on MSYS2 / MINGW32 platform","Rejected"
"216056","31","9","1","closed","Pluck some low hanging concurrency fruit","Merged"
"222105","31","1","3","closed","Add Kokoro test filtering for MacOS/Windows","Merged"
"215441","31","4","4","closed","Add SimpleCov coverage set up for gRPC ruby","Merged"
"224516","31","0","1","closed","Add interop test for status description with special characters","Merged"
"220683","31","0","1","closed","Add more cq benchmarks","Merged"
"224970","31","7","4","closed","Fix Channelz Tsan Failures","Merged"
"223655","31","4","2","closed","Fix Flow Control Bug","Merged"
"212130","31","4","2","closed","Added handling for unimplemeneted methods on the server","Merged"
"225437","31","0","2","closed","Improve metadata documentation for the user","Merged"
"216902","31","10","4","closed","Make podspec lint pass for submitting ObjC beta to Cocoapods","Merged"
"220291","31","2","3","closed","enable advanced java interop tests","Merged"
"212217","31","15","2","closed","Allow Python to be built without sudo","Merged"
"219409","30","6","3","closed","fail benchmarks with errors in a child rpc thread","Rejected"
"212208","30","9","3","closed","Fixed math and stock servers","Merged"
"220157","30","15","3","closed","Replace usages of std::list with std::queue in Node extension","Merged"
"216543","30","15","4","closed","Remove accidental dependency on zookeeper in shutdown_test","Merged"
"228224","30","34","1","closed","Improve invocation_defects_tests with assertions and comments","Merged"
"217826","30","5","5","closed","Stop explicitly supporting Node 0.10 and 0.11","Merged"
"217809","30","8","4","closed","Fix node artifact building on mac","Merged"
"223119","30","2","3","closed","Backport 13793 to 1.8.x","Merged"
"220181","30","4","5","closed","Up-version Python for backports","Merged"
"215712","30","10","3","closed","Replaced std::this_thread::sleep_for for gpr_sleep_until.","Merged"
"220811","30","0","3","closed","Add test feature flags","Merged"
"212553","30","11","4","closed","Travis python - ignore me","Rejected"
"217653","30","5","5","closed","Tweaks to improve Jenkins CPU utilization","Merged"
"220970","30","1","3","closed","Display time between objc tests","Merged"
"227996","30","10","4","closed","Test the latest rake-compiler-dock","Rejected"
"219719","30","20","1","closed","Correctly count port indices and siblings.","Merged"
"224443","30","24","1","closed","Add macro comments for port.h","Rejected"
"219613","30","10","4","closed","Renamed grpc-census-bin to grpc-stats-bin","Merged"
"222970","30","7","2","closed","Unref global backup poller while under its lock","Merged"
"218141","30","6","1","closed","Make _channel_test threads not hold the test harness hostage","Rejected"
"219047","30","0","1","closed","Add more assertions to _rpc_test","Merged"
"220908","30","29","3","closed","Use xcpretty to provide better test information","Merged"
"212474","30","26","1","closed","Deflake dualstack socket test","Merged"
"223412","30","28","2","closed","Addressing #14170 leftover comments","Merged"
"224123","30","105","6","closed"," Remove leftovers of stress tests","Merged"
"212271","30","10","4","closed","Fix fling test leaks","Merged"
"227891","30","0","2","closed","fix bug if call->receiving_buffer is nullptr","Rejected"
"224161","30","1","3","closed","Revert ""Revert arena size fix""","Merged"
"222416","30","5","2","closed","Fix bm_diff","Merged"
"227596","30","4","2","closed","Properly handle thread creation race: roll-forward of #20376","Merged"
"217083","30","18","3","closed","Explicitly use grpc::string instead of std::string to be consistent with other test code","Merged"
"224372","30","7","4","closed","Remove server auth filter allocation","Rejected"
"223044","30","2","3","closed","Fix failing ruby distrib tests","Merged"
"221621","30","138","6","closed","Delete unnecessary Kokoro shell scripts","Merged"
"219579","30","0","2","closed","Add method for creating insecure channel from FD with custom arguments using C++ API.","Merged"
"225903","30","5","5","closed","Fix some typos in test code","Merged"
"216165","30","10","4","closed","Update homebrew PHP extension location","Merged"
"224611","30","6","5","closed","Better way to disable bazel caching on master","Merged"
