pull_request_id,pr_src_title
245337,Automated cherry pick of #32823 #32886 #32885 #32926
274552,add MaxPriorityClassValue to psp
230217,Allow kubectl to handle all namespace
271684,Implement FakeIPSet so that can add tests in IPVS proxier
242182,Pass object being deleted to admission controller
282246,Automated cherry pick of #71145: Fix bug with volume getting marked as not in-use with pending #71429: Fix flake with e2e test that checks detach while mount in
289269,Adding code for Pods to be cleaned up the TTL Controller
213210,Kubelet decides podStatus
282247,Automated cherry pick of #71145: Fix bug with volume getting marked as not in-use with pending #71429: Fix flake with e2e test that checks detach while mount in
282222,Glue K8s and SMD
264084,Added large topology tests for static policy in CPU Manager.
234467,Fix secrets in kubelet running in a container
251622,Update batch types.go docs
283931,Generate kubelet server cert with cluster CA
239620,Move blunderbuss assignees into tree
282245,Automated cherry pick of #71145: Fix bug with volume getting marked as not in-use with pending #71429: Fix flake with e2e test that checks detach while mount in
243048,Add liveness probe to the flower rc in order to fix a flake
263774,"Revert ""Remove deprecated and experimental fields from KubeletConfiguration"""
239726,Add subPath to mount a child dir or file of a volumeMount
213055,pull more complete information from request
210097,Fix interface{} in api/types
240850,Kubelet eviction flag parsers and tests
276895,Remove cmdutil printer helpers
212776,respect namespace from .kubeconfig file
229013,Implement volume wrapper plugins
232518,"Automatic Doc Editing, with Table of Contents Generation"
267061,Move deployment e2e test for rollback with no revision to integration
242876,"Move kubemark, skew, upgrade, leak logic into hack/e2e.go"
246622,[Federation][unjoin-00] Implement `kubefed unjoin` command.
251758,Remove ObjectMetaFor
287275,propagates local availability status of service to the aggregation ha…
259284,"Slow-start batch pod creation of rs, rc, ds, jobs"
282805,Automated cherry pick of #72259 upstream release 1.13
289193,clean up test code
211310,Moar authorization attributes
248528,Set PodStatus QOSClass field
245198,Cluster capacity proposal
241856,GCE attach tests
286043,Move ssh code to new package
243540,Add e2e tests for Federated Ingress
241072,Reduce kubelet LOC: extract getters
294012,aggregator:introduces retry mechanism
274795,Create symlinks to container logs if they do not exist.
241460,ScheduledJob kubectl
267998,Add admission handler for device resources allocation
290218,Plumbing for dynamic apiserver serving certificates
209894,Task -> Pod Part #2
245625,Store RequestInfo in Context instead of RequestInfoResolver dependency injection
251543,Scheduler can recieve its policy configuration from a ConfigMap
242215,Add optional slice and map support to protobuf generation
293625,Add test for kube-scheduler command setup
250458,Add namespaced role to inspect particular configmap for delegated authentication
213094,"Moving /watch, /proxy and /redirect registrations to go-restful"
284035,Add latency metric for CR Webhook Conversion
274582,Add test for scheduler:VolumeCountConflicts
245108,Unstructured methods belong in unstructured.go
286443,Use workqueues for volume expansion
241060,Design doc - federated service discovery.
285558,re-home juju related source
268818,Add performance test phase timing export.
240997,Make ThirdPartyResource a root scoped object
244325,Default host user namespace via experimental flag
272426,Instrument the Azure API calls for Prometheus monitoring
247494,thirdpartyresource add multiple version support
252660,Adding missing verify-*.sh scripts for autogenerated federation docs
229201,Add a system modeler to scheduler
294311,Cleanup apimachinery tests and stop relying on default conversions
249730,Extract util used by jsonmergepatch and SMPatch
233109,Use example syncer tags instead of hard-coded examples in doc
242047,Fixed several typos
278554,kubectl whoami cmd
245338,Automated cherry pick of #32823 #32886 #32926
284832,e2e: avoid mandatory command line flags
270629,Implement individual control for kubeadm preflight checks
240255,Collect and expose runtime's image storage usage via Kubelet's /stats/summary endpoint
230283,Removing more references to v1beta1 from pkg/
230891,eliminate auth-path
242112,Refactor shared informer
233457,Experimental Scale subresource
277630,Automated cherry pick of #64355: bump(github.com/evanphx/json-patch): 94e38aa1586e8a6c8a75770bddf5ff84…
248351,[WIP] Change hashing algorithm in Deployments
241926,Kubelet: Pod level Resource Management
291023,Move out const strings in pkg/scheduler/api/well_known_labels.go
279375,Update `kubectl get` sorter to deal with server-side printing
239373,Move kubelet test-only files to test-only packages
277586,bump(github.com/evanphx/json-patch): 94e38aa1586e8a6c8a75770bddf5ff84c48a106b
263263,Enable alpha GCE disk API
282784,Automated cherry pick of #72504 upstream release 1.12
282783,Cherrypick 72259 into 1.11
267883,update admission webhook to handle multiple auth domains
245750,kubeadm: refactor config
288245,Bug fix: set enableTcpReset to true for Azure SLB load balancer rules
283152,Add common functionality required for all in-tree to CSI Migration shim code pieces
210894,Start setting SelfLink
234147,Validating deployment
236173,Automated cherry pick of #14959 #15316 #15340 #15422
281447,Node selector to run full e2e Conformance tests on Clusters with Windows
241034,PodWorkers UpdatePod takes options struct
245135,Release 1.4 cherrypick batch update
210528,change logo blue slightly
243429,Automated cherry pick of #24385 #29485 upstream release 1.3
210978,Add an IPAllocator type
250545,Fix availableReplicas validation
283346,discovery: speedup kubectl restmapper cache misses by a two-digit factor
250278,Adding new tests to e2e/vsphere_volume_placement.go
245434,Automated cherry pick of #32242
246939,Migrates addons from RCs to Deployments
270641,adds generic scaler to kubectl
244936,Fix race condition in updating attached volume between master and node
234849,Completions for Fish Shell
236791,Add Service Catalog proposal
267348,Add a file store utility package in kubelet
282623,Add AWS Custom Endpoint capability #70588
292037,Refactor kubelet resource metrics
250288,CRI: using typed filed for Apparmor
232188,Add tables of contents to getting started guides.
238509,MESOS: swappable storage backends for frameworkID
286074,Staging the GCE Cloud Provider
234255,Improved test coverage for master.
209943,Remove dot import syntax from registry package.
291830,Azure: use separate rate limiter for VMSS (master)
233837,Pod-level security context proposal
234285,backoff image pulling on failure
235989,Opencontrail integration
249376,Extract strings for the config family of commands.
210006,Make minions first class citizens
229434,Kubelet: refactor pod manager
263967,Automated cherry pick of #51921
231223,Update replication controller pages to v1beta3 in web ui
258743,audit policy: support subresources and resource names
280781,fix golint for pkg/cloudprovider/providers/aws
233135,add non-root directive to SC and kubelet checking
210410,Remove expectNoError from pkg/registry
288011,Add e2e test for CSI volume limits
211619,WIP: Persistent disks proposal
282632,Fix a race in setting nominated node and the scheduling cycle after it.
262539,Implement CRI stats in Docker Shim
251837,Make controller Run methods consistent
211604,Add password authenticators
231357,Remove files generated by ui build for chrome and dashboard.
282606,Move cached discovery clients to their own packages
282748,Refactor the kubeadm join command
266319,Enable dynamic configue max number of PDs allowed on a node based on machine type
211030,Update the ux.
278469,Enable adaptive scoring in ImageLocalityPriority
286073,Refactored framework deployment utils
259626,Add envelope encryption transformer
281349,Fixing comments on the OwnerReference
268605,add create subcommand for priorityclass
238498,clean up all unhealthy replicas first for old rcs when reconcileOldRCs [LGTM]
250565,Move fluentd DS config to configmap
251909,[Federation] Move annotations and related parsing code as common code
249140,Cherry-pick of set of fixes for fluentd logging agent
273481,cleanup enable/disable api resources code
286844,"Add readyz endpoint to apiserver, modify poststarthooks health checking behavior"
293890,Update etcd client to v3.4.4 in k8s v1.19
283455,Audit webhook authentication by kubeconfig
228752,"Rename {Node,Pod}ConditionKind -> {Node,Pod}ConditionType"
234258,"rkt: add different stage1 image support, update README doc"
247951,wire kubernetes-discovery using the generic api server
242471,pv e2e refactor and pre-bind test
274427,Add generic cache for Azure VM/LB/NSG/RouteTable
233626,"Multi-cluster services documentation, take II"
276993,kubeadm - fix upgrades with external etcd
232310,updated kubernetes daemon man docs
238082,WIP: dynamic provisioning enablement for Ceph RBD
248619,replace contents of docs/proposals with stubs
284045,Kube-proxy: ICMP reject via LBs when no endpoints
252045,Change to aggregator so it calls a user apiservice via its pod IP.
285994,Automated cherry pick of #76788: Test kubectl cp escape
250342,add client-ca to configmap in kube-public
242444,WIP: Rework go builds to use a makefile and containerize the entire process.
244415,tighten role validation for roleRef group/kind
279306,Move apply code to a more logical place
253016,"Scheduler should use a shared informer, and fix broken watch behavior for cached watches"
285993,Automated cherry pick of #76788: Test kubectl cp escape
235631,Add API to scale number of pods based on CPU request utilization.
279831,dry-run: Create server-dry-run on kubectl
280294,CSI block volume refactor to fix target path
277109,use subtest for table units (pkg-scheduler-algorithm-priorities)
235695,Automated cherry pick of #15491
231634,Filtered out unfriendly error from docker when registry is not reachable.
235080,Add test of kubectl support for multiple resources
233283,Add support for Attach to the kubelet.
287821,Add benchmarks for FieldManager handling
235924,Opencontrail integration
247636,loadbalancer and loadbalancer claim proposal
244070,Handle overlapping deployments gracefully
210225,Make RESTful operations return 404 Not Found when the target resource does not exist
233517,Add multi cluster services documentation 
274643,Azure - ARM Read/Write rate limiting
247380,add request/capacity validation section
243441,Add alpha API support for AppArmor
235210,Automated cherry pick of #14793
248533,proxy/iptables: don't sync proxy rules if services map didn't change
257806,add reflector metrics
241008,[WIP] Adding dynamic provisioner and deleter interface for glusterfs
277301,cherry-pick of #63495: kubeadm - fix upgrades with external etcd
242715,Re-org of the openstack cloud provider
250203,Move remaining cert helper functions from pkg/serviceaccount to client-go/util/cert
267240,Automated cherry pick of #52131 #52575 upstream release 1.8
285100,Adding RemainingItemCount to ListMeta
287635,Add service reachability test util function
211412,"Add 'events' command to kubectl, allows for rudimentary event searching."
277207,Implement watch-based secret manager
283652,Add `runtime_handler` into PodSandbox and PodSandboxStatus
286432,apiextensions: refactor crd conversion e2e into apiextensions integration test
293419,Ensure Kubelet always reports terminating pod container status
245912,Customizable genericapiserver handler chain
252316,Move k8s.io/metrics to thirdparty/forked
286763,apiextensions: move conversion tests into own package
290876, Remove plugin watching of deprecated directory and CSI v0 support in accordance with deprecation policy
242525,Make kubelet CNI network plugin runtime-agnostic
276561,use recordFlags to manage recording
210940,Add in resource fit as a predicate.  Manually set the available resources.
278976,Added test and benchmark for consistent read
267185,Cosmetical cleanup after pkg/api/legacyscheme move
287668,"make kubectl --raw consistent for create, update, get, delete"
250117,Update kube-proxy support for Windows
276028,validation: improve ProjectedVolume validation errors
235331,Adds example for running Selenium on Kubernetes.
235339,Automated cherry pick of #14766 #14994 #14823 #15068 upstream release 1.1
242885,WIP: Removed HPA objects from extensions api group
264207,Implement bulk polling of volumes for vSphere
274444,Number of parallel workqueue settable
253666,Adding a Cassandra upgrade test
274098,kubeadm: add better test coverage to token.go
267373,add e2e tests for NEG
238422,Start using ParameterCodec for clients
276815,Automated cherry pick of #62654: Ensure service routing resolves kubernetes.default.svc
250398,kubeadm: Secure the control plane communication and add the kubeconfig phase command
268033, move webhook admission to generic apiserver
278645,ipvs support graceful termination
243735,Implement AppArmor Kubelet support
290933,Rename test/data directory to testdata
251751,Automated cherry pick of #44042
237917,"rkt: Refactoring setIsolators, add unit tests"
281354,"Automated cherry pick of #70099: Change GCE LB health check interval from 2s to 8s,"
274253,Serve OpenAPI spec with single /openapi/v2 endpoint
276432,Ensure webhook service routing resolves kubernetes.default.svc correctly
240276,[GarbageCollector] Adding a proposal for server-side cascading deletion
250568,Update fluentd-gcp configuration for hosted masters
276436,Automated cherry pick of #62649: Ensure service routing resolves kubernetes.default.svc
233935,Support graceful termination in the Kubelet (5/7)
251624,Allow swapping NotReady and Unschedulable Taints
280870,[WIP] Backport #67971 (building with code coverage) to release-1.10
258627,Add Local and Unstructured resource builder attributes and handle <rsrsc> / <name> pairs when --local is set
210876,Auth plugins
265825,[WIP] Convert federated jobs to use sync controller
250153,Added `kubectl create clusterrole` command.
290317,[migration phase 1] NoDiskConflict as filter plugin
234362,generate new event cache for every event sink
244255,Gen webhook client
291965,e2e: move funs of framework/statefulset to e2e/apps & e2e/upgrades
277038,remove legacyscheme dep from printFlags
236238,Refactor volume.Builder.IsReadOnly to GetReadWriteMode
260204,Add KMS plugin registry
284483,Move protection common funcs to protectionutil
233176,Remove v1beta3
241708,Use gcr.io tagged images when testing
211050,Add update to the pod etcd handler.
280582,E2E: handling extra files
242739,Allow specifying secret data using strings
291974,e2e-topology-manager: Initial commit for E2E tests
266814,CRI: clarify optional fields in all structures
253024,Get command uses print-column extn from Openapi schema
275820,"Revert ""equivalence class hash calculation in scheduler"""
237257,Add a client implementation for third party resources
244635,Add multiple PV/PVC pair handling to persistent volume e2e test
286346,Adds staging directory for kubectl code
282849,Automated cherry pick of #71804: Move unmount volume util from pkg/volume/util to
248315,Use parallel list for deleting items from a primitive list with merge strategy
288247,[FEATURE BRANCH] Splits filter and request-management system implementation and plumbs start-hook
286689, Allow setting Azure cloud provider from Kubernetes secrets instread of local configure file
250389,preflight check external etcd version when kubeadm init
237342,Fix emptyDir confuse gitRepo
230372,Upgrade go-dockerclient dependency to support CgroupParent
238883,[WIP] Move ENV for jobs from e2e.sh to YAML
269483,Small refactor: Pretty object print util
231328,Performance gathering 7572
242857,"Revert ""update jwt-go to v3.0.0-4-g01aeca5"""
210747,Document Kubernetes Release Process
241547,Integrate federated service DNS record management
282351,Use UnmountMountPoint util to clean up subpaths
274499,abstract duplicated code in ipvs proxier and reduce the comments
288844,kubeadm: using dynamic version instead of constants
281950,Fix volume detach while mount in progress
284766,Add expectedCSINode for csiNodeEnabled test cases on nodeinfomanager tests
282846,Automated cherry pick of #71804: Move unmount volume util from pkg/volume/util to
242602,[Kubelet] Add support for pod level cgroup management
290703,Make all scheduler Node and Pod list/lookups from the snapshot 
237075,Proposal for implementing nominal services AKA StatefulSets AKA The-Proposal-Formerly-Known-As-PetSets
281850,Refactor the memcached discovery client
292331,Cleanup comments and names in client-go/tools/cache
293196,Graduate PodTopologySpread to Beta
291473,"1.16: apiextensions: validate list-type and map-type ""atomic"""
278166,Add volume topology-aware dynamic provisioning related integration case
282835,Automated cherry pick of #71804: Move unmount volume util from pkg/volume/util to
288545,Move volume scheduling integration tests into a separate pkg
279884,Add ability to build with runtime coverage instrumentation
288063,feat: cleanup pod critical pod annotations feature
210661,Services and Endpoints aren't syncing properly
290706,Convert NodeLabelPresence custom predicate to filter plugin.
238006,Move reason cache and api pod status convert function to kubelet level
284940,Remove alpha csi CRD
231505,Add Environment Guide example.
292241,feat(scheduling): move csi volume predicates to csi filter plugin
244884,etcd: data rollback tool of v3 -> v2
280843,Automated cherry pick of #67971: Add ability to build with runtime coverage instrumentation
273302,Use probe based plugin watcher mechanism in Device Manager
288287,Move pkg/kubectl/generate to staging
288652,Return 503 for custom resource requests during server start
292424,Automated cherry pick of #81050: move volume scheduling tests
235824,Don't wait for sync to update readiness
263935,(#21648)add kubectl set port command
280900,Remove etcd2 images
275143,Adding details to Conformance Tests using RFC 2119 standards.
270667,Kubelet flags take precedence over config from files/ConfigMaps
264629,Add unit test case for storage of resource Admissionregistration
241032,Hook rkt kubelet runtime up to network plugins
231033,Remove struct tags from pkg/api/types.go
250338,Always enable RBAC in kubeadm and make a pkg with authorization constants
210909,Use etcd as backend for minion registry.
244048,Add cluster health metrics to NodeController
241147,Change minion to node
240757,Automated cherry pick of #22573
274470,Roundtrip test helper for external types
237760,refactor service controller
237597,Allow parallelism > completions
290116,feat(scheduler): rename PluginContext to CycleState
245964,Automated cherry pick of #27714 origin release 1.4
281364,Automated cherry pick of #70099
252328,Clean up code in dockertools
248454,create configmap from-env-file
237212,Update PodReady condition when updating container readiness
246739,Added 'uid' flag to kubectl run command.
232744,make some manifests in docs/high-availability v1
266728,allow */subresource in rbac policy rules
244789,Fixup simple memory eviction
276060,Backport CIDR allocator fixes to 1.8
243740,Federation - common libs - FedratedUpdater
211469,Yet more non-controversial fixes from #2277
282211,Add ProgressDeadlineSeconds to Job
235784,"AWS: Resync EBS code with GCE PD, misc fixes"
242241,Downward api node defaults
263883,Improve APIService auto-registration for HA/upgrade scenarios
290478,Initial Implementation for kubetestgen for Conformance.
279113,Make admission webhooks conversion convert CONNECT body correctly
282750,kubeadm: use T.Run API in app/apis/kubeadm
229277,Use docker's ParseRepositoryTag when pulling
291472,1.16: apiextensions: validate list-type map+set uniqueness in CRs
229349,adding meanio example
241319,NodeController doesn't evict Pods if no Nodes are Ready
271398,Update cadvisor godeps to v0.28.3
291378,share authentication lookups
281769,Kubeadm config refactor JoinControlPlane
288211,Update GetTopologyHints() for TopologyManager Hint Providers to return a map
235618,Automated cherry pick of #14959 #15316 #15340 #15422 upstream release 1.1
250599,CronJob: Respect ControllerRef
232053,OPTIONS should be passed through the proxy
269679,Fix issue #55031 to remove dependence on package lxn/win
235617,Manual cherry pick of #14959 #15316 #15340 #15422 upstream release 1.1
260455,certificate manager: close existing client conns once cert rotates
272397,Redesign and implement volume reconstruction work
251908,Remove imports of k8s.io/client-go/pkg/api
277727,Adding CSI driver registration with plugin watcher
235029,Add authentication/authorization interfaces to the kubelet
251485,Fixes markdown links in CHANGELOG for 1.6 and 1.5
242430,Send recycle events from pod to pv.
284290,Windows nodeAllocatable test
245060,Automated cherry pick of #31990 #32413 #32424 #32404 #32163
240468,Upgrades tests use chaosmonkey package and ServiceTestJig
210549,Clients must wait for completion of actions
238153,Update Calico Ubuntu doc to use CNI plugin
277786,Enable ImageLocalityPriority by default with integration and e2e tests
229350,Introduce GetPods() to replace GetKubeletDockerContainers()
247613,Custom condition scheduler predicate
213191,"Add ""Update Event"" to Kubernetes API"
211793,Enable v1beta3 API via --runtime_config=api/v1beta3 flag
239336,Implement AWS provisioner with QoS
280527,add kubelet flag preferred-probe-ip-family
287866,Even Pods Spread - 6. Integration Test
230549,kubelet/rkt: Add routines for converting kubelet pod to rkt pod.
287247,Add unit tests for azure_controller_common.go and azure_controller_standard.go
275252,"New example ""Reading specified resources from YAML file"""
233898,Refactoring of list etcd tests.
213258,Update guestbook example to use replication controller instead of a naked pod.
248565,[POC] add rbac auth cache shim to convert to internal types
238876,Ensure Deployment labels adopted ReplicaSets and pods
250758,[Do not merge] Add npd cluster e2e test.
249594,Prevent spurious diff in all generated clients when adding new group/version
291203,Add MetadataProducerFactory for predicates
241258,Support renegotiation in client based on response ContentType
293725,SSA: Applying same object twice should be a no-op the second time
244456,Register plugins via the app.RegisterPlugins() interface instead of via static initialization
212740,Allow RESTStorage objects to not implement methods
233464,Support generating conversions/deep-copy funcs in multiple packages
288749,Add admission e2e tests for untested stable operations
210477,Extract RESTHandler and allow API groupings
250155,Update algorithm of equivalence class cache predicates
289995,Use framework.ExpectEqual()
258692,Automated cherry pick of #48402 #48524 upstream release 1.7
263932,"add subcommand ""replicaset"" for ""kubectl create"""
264478,Add replace configmap from file
236513,clean up deployment script for ubuntu
285390,Fail pod if it has spec.Volumes that aren't also in volumeMounts/Devices
279775,Refactor admission webhook client code to a apiserver/pkg/util package
248041,oidc client auth provider: cache OpenID Connect clients to prevent reinitialization
237471,Switch to versioned ListOptions in server.
232842,Add namespace to swagger nicknames to prevent duplicate nicknames
289799,An interface that allows pre-filter plugins to update their pre-calculated status
272945,Add vSphere Cloud Provider vclib tests
232901,Automated cherry pick of #11258
258304,Multiarch support for pets images
230639,Check license boilerplate for python files
289202,fix test/e2e/network-01
276529,fix up and use record flags
249276,Automated cherry pick of #38167
234980,Refactor exec to make attach useful without a client.Config
279623,Allows to combine the `-f` and `-l` flags in kubectl logs
271498,Updated PID pressure node condition.
234628,Unittests for horizontal pod autoscaler controller.
289893,tests: Adds guestbook app subcommand in agnhost
288595,Update to latest klog 0.4.0
267233,E2E scale test for vSphere Cloud Provider Volume lifecycle operations
262495,kubeadm: Fully implement --dry-run
259452,Reference for implementing v1beta2 StatefulSet scale subresource
243930,Feature gates for kube-system components
232683,Move admin related docs into docs/admin
281689,kubeadm v1beta1: InitConfiguration.APIEndpoint -> LocalAPIEndpoint
279787,WIP: Fix unexpected append mutations
288532,Automated cherry pick of #79897: add ability for gce to bulk verify attached disks #80180: move getInstancesByName logic to helper function #80446: add unit tests for attacher DisksAreAttached and
289702,Allow to create REST Client directly through rest.Config
252961,Implement kubectl rollout undo and history for DaemonSet
249195,improve code coverage for plugin/pkg/scheduler/schedulercache/node_info.go
235905,Report node out of disk condition and use that information to schedule pods.
235327,kubelet: move common types to kubelet/types
233527,Add support for supervisord as a monit alternative.
271952,Add generic interface for azure clients
229938,Default replica controller selector and labels using pod template.
245683,OnlyLocal nodeports
246970,Added config map with TTLs for apiservers.
248366,"Rename root BUILD to BUILD.bazel, and rename build-tools/ back to build/"
212855,Add a service generator and a command to easily expose services.
259350,[WIP] Fix NotFound errors do not line up with API endpoint's group version
232894,Kubectl example
228658,Created an example called 'sleepy-pod' that writes a termination message
233560,Automated cherry pick of #12325
289259,fix test/e2e/network
290209,Add metrics for scheduler framework.
284266,Fixing a small bug with GMSA support and adding an e2e test on it.
275513,[1.9] bump(go-openapi/validate): d509235108fcf6ab4913d2dcb3a2260c0db2108e
229352,Kubelet read pods from file
260360,[TEST] test integration and e2e 
211052,Add external loop to sync minions from cloudprovider.
237727,add informer to route controller
289661,use log func in test/e2e/network
240676,Bridge off-cluster traffic into services by masquerading.
249528,propagate explicit nulls in apply
238140,Link all the ReplicaSet controller boilerplate together.
230392,Update cAdvisor dependency.
263172,Fix golint warnings for kubectl/cmd
285663,Remove unused code
287181,Add several unit tests for azure_controller_common.go and azure_controller_standard.go
209879,Move everything out of src and reorganize scripts.
243555,fix go vet errors
245604,CRI: add apparmor and seccomp
231052,Update cAdvisor godep.
289864,Use log functions of core framework on test/e2e/apimachinery
261164,Support iscsi volume attach and detach
249754,improve code coverage for plugin/pkg/scheduler/schedulercache/node_in…
281372,Fixes part of #68026: revise some errors about golint in some packages
250665,[Federation] Create integration test fixture for api
280649,Move pkg/scheduler/algorithm/well_known_labels.go out
288533,Automated cherry pick of #79897: add ability for gce to bulk verify attached disks #80180: move getInstancesByName logic to helper function #80446: add unit tests for attacher DisksAreAttached and
271849,Set pids limit for docker containers
278927,ensure MatchNodeSelectorTerms() runs statelessly
292512,Simplified and corrected logic around context cancelation
279301,Automated cherry pick of #66480: fix sorting behavior in selector.go
289056,move util/metrics to component-base
288534,Automated cherry pick of #79897: add ability for gce to bulk verify attached disks #80180: move getInstancesByName logic to helper function #80446: add unit tests for attacher DisksAreAttached and
241449,support paused rc/rs
233453,Proposal: enhance pluggable policy
211671,"Refactor kubelet, standalone k8s and integration test to all use the same code."
233986,MESOS: Decouple executor and kubelet
265125,Cpumanager works after kubelet restart
284126,Fix golint failures for e2e/upgrades/...
230828,kubelet: Fix racy kubelet tests.
279154,Kubeadm join --control-plane main workflow
288823,more e2eservice.TestJig cleanups
273971,Adding basic example Flexvolume drivers and DaemonSet deployment example.
239615,Scheduler: replace system modeler with scheduler cache and do O(1) lookup for resource req
281662,Add doc.go imports for k8s.io/kubernetes/pkg/scheduler
290872,Fix bug in TopologyManager hint generation after kubelet restart
261936,Automated cherry pick of #48981
237763,Docs docker multi-node verify if services running before launching
275000,Fix nested volume mounts for read-only API data volumes
279067,"update deployment, daemonset, replicaset, statefulset to apps/v1"
250090,Added Bind method to SchedulerExtender interface
288634,[WIP][DO NOT REVIEW] Serialize once
238667,Complete AWS kube-up harmonization with GCE
275123,Balanced resource allocation priority to include volume count on nodes.
252428,Use Watch() for VerifyControllerAttachedVolume instead of a single poll
210577,"Rename a bunch of ""Make"" functions to ""New"""
234063,Implementation of HorizontalPodAutoscaler
281815,CSI topology e2e tests
288780,Refactor mount fakes
277694,Use same rvParse in watchcache and move cacheStorage in separate dir
281919,Fix storage feature gate testing
286782,[WIP][DO NOT REVIEW] updating github.com/onsi/ginkgo to v1.8.0
252657,Cherry pick azure internal loadbalancer
286253,bump version of alpine in test images
288435,Switch admission webhook config manager to v1
290399,bump json-iterator dependency
251768,remove dependency on gorestful for rest handling
294446,Scheduler NodeInfo cleanup
289028,Automated cherry pick of #81411: Add/delete load balancer backendPoodID in VMSS.
245342,Automated cherry pick of #32886 #32885 #32926
240972,add informer to route controller
236417,Mitigate node out of disk status oscillation.
213314,Make requesting user available in context
239157,Move most E2E environment variables into YAML.
239283,Implement generation and observedGeneration for deployments
213407,Support Rackspace (packet mangling) load balancers
260082,StatefulSet kubectl rollout command
270221,Add initial Virtual Machine Scale Sets (VMSS) support in Azure
246315,convert replica set controller to shared informer
270128,Promote Statefulset controller and its e2e tests to use apps/v1
250526,auto discovery CA for extension API servers
228757,Assert pre and post conditions of all commands in test-cmd.sh
240636,Define interfaces for kubelet pod admission and eviction
209994,"Standardize terminology on ""selector"""
234217,kuebrnetes changes for contrail provisioning
210135,add http health checks.
280268,fix golint errors in package cmd/kubeadm/app
248377,ShortcutExpander has been extended in a way that it will examine the …
283429,[FEATURE SERVER-SIDE APPLY]  Make time a v1.Time instead of a string
252565,Add Japanese translation for kubectl
277298,Update kubeadm's minimum supported Kubernetes in v1.11.x to 1.10
242350,Migrate most of remaining tests from cmd/integration to test/integration to use framework
289054,Adding Kubectl Support for Endpoint Slices
240729,Automated cherry pick of #24429
210223,Add code in client package to use kubelet's API to retrieve data from cAdvisor
269598,Automated cherry pick of eac2049
247795,[Federation] Install the required firewall rule in the federated Ingress test.
257710,Add a refreshing discovery client
258224,Add a refreshing discovery client
253342,Add TPR to CRD migration helper.
234219,kuebrnetes changes for contrail provisioning
277880,Add user-agent to audit-logging
280452,Fix golint issues in some pkg/controller packages
229976,Update spew to support better map key sorting.
236831,Proposal:  Use dedent for nicer multi-line literals
248903,plugin/pkg/client/auth: add openstack auth provider
289030,Automated cherry pick of #81411: Add/delete load balancer backendPoodID in VMSS.
247842,Automated cherry pick of #37489 #37321 #37394 #37345 #37397 #37411 #37379 #37323 #37195 #37139 #37225 #37562 #37487 upstream release 1.5
234218,kuebrnetes changes for contrail provisioning
288772,Add/delete load balancer backendPoodID in VMSS.
249378,"Revert ""Refactored kubemark into cloud-provider independent code and GCE specific code"""
257586,kubectl/cmd: many small refactors
242229,Add AWS volume plugin attach tests.
249815,Added a basic monitor for providing etcd version related info
288106, user can set a successCode list to indicate which status code they need in the probe
247783,kubelet: Remove dependency on ethtool
261462,[federation] Stop referencing insecure serving in apiserver
233388,"Revert ""Add Mesos hyperkube minion server """
250920,Extract mount option pv validation in its own package
235808,Token config file
285401,[e2e] test/e2e/framework/volume_util.go -> test/e2e/framework/volume/fixtures.go
288858,move WaitForCacheSync to the sharedInformer package
210431,Add a utility for doing master election via etcd.
293283,e2e topology manager: single-numa-node multi container tests
211771,Adding readme to devel/docs
230782,AWS: use CoreOS for nodes
242967,Reduce tightness of coupling in NodeController
234315,Deletion of experimental objects when Namespace is removed.
210811,Cleanup watch encoding w/ RawExtension
229664,Allow marking node unschedulable in case of kubelet pushing node updates to master
273535,"Revert ""Change equivalence class hashing function"""
232972,coreos/azure: Updates for 1.0
232451,Add '-o name' to mutations
229776,Update swagger
285846,Staging the legacy Azure Cloud Provider
293298,chore: move Azure caches to a separate package
250657,kubemark: enable CRI for the hollow nodes
291941,"Add metric for tracking number of ""watch-start"" list requests issued by reflector."
234161,MetricsClient for HorizontalPodAutoscaler
248843,Proxy sync fewer endpoints
292976,Guarantee aligned resources across containers
248057,Move non-generic apiserver code out of the generic packages
289047,[FEATURE BRANCH] Addressing reviews and follow-up refactors
262691,[GCE kube-up] Use service account for kube-proxy daemonset
251602,WIP [Federation][e2e] Retrieve member cluster config from secrets instead of kubeconfig
288286,Move pkg/kubectl/polymorphichelpers staging
281353,added non-optional and empty key test cases for secret and configMap
243029,Scale kube-proxy conntrack limits by cores (new default behavior)
281835,Report KCM as unhealthy if leader election is wedged.
253479,Ipv6 support for ChooseHostInterface (part 3 of 3)
251642,[Federation] Cleanup e2e framework
277776, Add e2e tests for resource quota's priority class scope.
236133,Copy new and updated docs to release-1.1
230101,Updating api/validation/schema_test to test testapi.Version rather than just v1beta1
247477,Node E2E: Remove kubelet related flags
212646,Add an example of running Cloud Native Hazelcast on k8s.
276098,Setup fsGroup for local volumes correctly
240649,Add blocking suites to daily summary
211764,Scheduler plugin configuration
273673,Integration tests for envelop encryption/decryption of secrets.
271108,admissionregistration use shared informer instead of poll
230815,Move pkg/scheduler to plugin/pkg/scheduler
250619,Kubeadm: move away from k8s.io/apimachinery/pkg/util/errors.ErrorList
259001,azure: acr: support MSI with preview ACR with AAD auth
288387,Convert tbe e2e to integration test
249735,apiserver command line options lead to config
286851,Bump klog to v0.3.2
289347,[WIP]Convert existing function to default queue sort plugin
230164,Modify nodes to register directly with the master.
250244,[WIP] Ingress upgrade test
